Channel,Campaign,Placement,Date,Device,Country,Served.Impressions,No.of.clicks,Cost,No.of.products.viewed,No.of.product.bought
social,weekly_sales_2016_21,ooyala,28/5/16,desktop,malaysia,82,4,1.3,5,2
social,weekly_sales_2016_21,ooyala,28/5/16,desktop,singapore,406,9,1.48,30,2
social,weekly_sales_2016_21,ooyala,28/5/16,desktop,thailand,631,14,2.5,47,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,cambodia,183,4,0.56,7,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,indonesia,243,5,1.02,18,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,korea,129,4,0.79,7,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,malaysia,222,6,1.82,7,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,singapore,104,3,0.19,12,2
social,weekly_sales_2016_21,ooyala,28/5/16,mobile,thailand,254,7,1.49,12,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,cambodia,33,1,0.67,3,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,indonesia,326,9,2.13,28,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,korea,48,5,0.92,10,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,malaysia,75,5,1.23,11,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,singapore,19,1,0.23,3,2
social,weekly_sales_2016_21,youtube,28/5/16,desktop,thailand,160,6,0.52,19,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,cambodia,256,6,0.81,12,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,indonesia,109,5,1.05,5,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,korea,29,3,0.7,4,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,malaysia,49,1,0.59,2,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,singapore,67,6,1.87,9,2
social,weekly_sales_2016_21,youtube,28/5/16,mobile,thailand,253,7,1.77,10,2
video,weekly_sales_2016_21,facebook,28/5/16,desktop,cambodia,519,6,1.77,11,2
video,weekly_sales_2016_21,facebook,28/5/16,desktop,indonesia,177,4,1.32,13,2
video,weekly_sales_2016_21,facebook,28/5/16,desktop,malaysia,137,1,0.47,3,2
video,weekly_sales_2016_21,facebook,28/5/16,desktop,singapore,104,1,0.71,3,2
video,weekly_sales_2016_21,facebook,28/5/16,mobile,cambodia,214,4,1.14,5,2
video,weekly_sales_2016_21,facebook,28/5/16,mobile,indonesia,109,1,0.27,10,2
video,weekly_sales_2016_21,facebook,28/5/16,mobile,korea,321,7,1.5,32,2
video,weekly_sales_2016_21,facebook,28/5/16,mobile,malaysia,92,4,0.95,16,2
video,weekly_sales_2016_21,facebook,28/5/16,mobile,singapore,164,5,0.71,13,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,cambodia,137,4,1,15,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,indonesia,44,3,0.49,2,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,korea,239,6,1.55,9,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,malaysia,83,1,0.71,3,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,singapore,42,1,0.27,13,2
video,weekly_sales_2016_21,ooyala,28/5/16,desktop,thailand,215,6,1.7,9,2
video,weekly_sales_2016_21,ooyala,28/5/16,mobile,cambodia,59,2,0.43,12,2
video,weekly_sales_2016_21,ooyala,28/5/16,mobile,indonesia,105,1,0.64,3,2
video,weekly_sales_2016_21,ooyala,28/5/16,mobile,korea,142,6,1.42,10,2
video,weekly_sales_2016_21,ooyala,28/5/16,mobile,singapore,249,8,1.57,28,2
video,weekly_sales_2016_21,ooyala,28/5/16,mobile,thailand,113,4,0.84,15,2
video,weekly_sales_2016_21,youtube,28/5/16,desktop,cambodia,58,1,0.62,2,2
video,weekly_sales_2016_21,youtube,28/5/16,desktop,indonesia,356,5,1.58,6,2
video,weekly_sales_2016_21,youtube,28/5/16,desktop,korea,250,4,1.33,5,2
video,weekly_sales_2016_21,youtube,28/5/16,desktop,singapore,214,4,1.21,31,2
video,weekly_sales_2016_21,youtube,28/5/16,desktop,thailand,14,3,0.67,3,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,cambodia,154,5,1.26,8,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,indonesia,287,7,1.85,22,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,korea,50,3,0.23,3,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,malaysia,142,5,1.26,14,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,singapore,30,2,0.54,3,2
video,weekly_sales_2016_21,youtube,28/5/16,mobile,thailand,163,4,1.03,29,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,desktop,cambodia,92,1,0.68,11,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,desktop,korea,164,4,0.98,10,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,desktop,singapore,254,2,1.23,10,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,desktop,thailand,411,8,1.49,23,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,mobile,cambodia,109,3,0.61,3,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,mobile,indonesia,23,2,0.34,13,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,mobile,korea,41,2,0.45,13,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,mobile,malaysia,124,3,1.05,14,2
display,weekly_sales_2016_21,DoubleClick,29/5/16,mobile,thailand,146,3,0.31,6,2
display,weekly_sales_2016_21,GDN,29/5/16,desktop,cambodia,192,8,2.35,16,2
display,weekly_sales_2016_21,GDN,29/5/16,desktop,indonesia,28,1,0.58,7,2
display,weekly_sales_2016_21,GDN,29/5/16,desktop,korea,145,3,0.45,2,2
display,weekly_sales_2016_21,GDN,29/5/16,desktop,malaysia,12,2,0.42,15,2
display,weekly_sales_2016_21,GDN,29/5/16,desktop,singapore,83,3,0.24,3,2
display,weekly_sales_2016_21,GDN,29/5/16,mobile,cambodia,367,8,2.41,18,2
display,weekly_sales_2016_21,GDN,29/5/16,mobile,indonesia,296,7,0.58,22,2
display,weekly_sales_2016_21,GDN,29/5/16,mobile,malaysia,243,4,0.96,5,2
display,weekly_sales_2016_21,GDN,29/5/16,mobile,singapore,272,5,1.38,10,2
display,weekly_sales_2016_21,GDN,29/5/16,mobile,thailand,167,4,0.71,14,2
display,weekly_sales_2016_21,komli,29/5/16,desktop,cambodia,130,3,0.17,15,2
display,weekly_sales_2016_21,komli,29/5/16,desktop,korea,13,3,0.73,3,2
display,weekly_sales_2016_21,komli,29/5/16,desktop,singapore,146,2,0.17,2,2
display,weekly_sales_2016_21,komli,29/5/16,desktop,thailand,272,6,1.12,22,2
display,weekly_sales_2016_21,komli,29/5/16,mobile,cambodia,88,3,1.21,15,2
display,weekly_sales_2016_21,komli,29/5/16,mobile,indonesia,127,1,0.64,2,2
display,weekly_sales_2016_21,komli,29/5/16,mobile,malaysia,146,3,1.01,9,2
display,weekly_sales_2016_21,komli,29/5/16,mobile,singapore,351,6,1.16,31,2
display,weekly_sales_2016_21,Line,29/5/16,desktop,cambodia,113,3,0.71,7,2
display,weekly_sales_2016_21,Line,29/5/16,desktop,indonesia,94,1,0.52,3,2
display,weekly_sales_2016_21,Line,29/5/16,desktop,korea,64,2,0.59,3,2
display,weekly_sales_2016_21,Line,29/5/16,desktop,malaysia,302,7,2.24,11,2
display,weekly_sales_2016_21,Line,29/5/16,desktop,thailand,98,3,0.23,9,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,cambodia,35,3,0.55,3,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,indonesia,108,5,0.84,6,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,korea,40,2,0.24,3,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,malaysia,93,3,0.75,2,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,singapore,102,3,0.5,14,2
display,weekly_sales_2016_21,Line,29/5/16,mobile,thailand,47,1,0.76,3,2
display,weekly_sales_2016_21,yahoo,29/5/16,desktop,cambodia,307,7,1.41,9,2
display,weekly_sales_2016_21,yahoo,29/5/16,desktop,indonesia,221,3,0.97,11,2
display,weekly_sales_2016_21,yahoo,29/5/16,desktop,korea,119,1,0.53,3,2
display,weekly_sales_2016_21,yahoo,29/5/16,desktop,malaysia,219,5,1.26,18,2
display,weekly_sales_2016_21,yahoo,29/5/16,desktop,singapore,209,2,0.79,5,2
display,weekly_sales_2016_21,yahoo,29/5/16,mobile,singapore,153,6,1.13,23,2
display,weekly_sales_2016_21,yahoo,29/5/16,mobile,thailand,140,9,1.11,14,2
search,weekly_sales_2016_21,facebook,29/5/16,desktop,cambodia,34,2,0.66,3,2
search,weekly_sales_2016_21,facebook,29/5/16,desktop,indonesia,230,6,1.37,21,2
search,weekly_sales_2016_21,facebook,29/5/16,desktop,korea,255,7,2.08,20,2
search,weekly_sales_2016_21,facebook,29/5/16,desktop,malaysia,328,5,1.5,8,2
search,weekly_sales_2016_21,facebook,29/5/16,desktop,thailand,247,5,1.61,21,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,cambodia,220,8,1.33,14,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,indonesia,106,4,1.26,22,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,korea,149,5,0.49,8,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,malaysia,79,3,0.95,15,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,singapore,69,1,0.36,5,2
search,weekly_sales_2016_21,facebook,29/5/16,mobile,thailand,126,2,0.25,3,2
search,weekly_sales_2016_21,ooyala,29/5/16,desktop,cambodia,107,2,0.33,5,2
search,weekly_sales_2016_21,ooyala,29/5/16,desktop,indonesia,18,2,0.76,3,2
search,weekly_sales_2016_21,ooyala,29/5/16,desktop,korea,137,3,1.37,5,2
search,weekly_sales_2016_21,ooyala,29/5/16,desktop,singapore,261,2,0.85,14,2
search,weekly_sales_2016_21,ooyala,29/5/16,desktop,thailand,187,6,0.48,10,2
search,weekly_sales_2016_21,ooyala,29/5/16,mobile,cambodia,49,3,0.3,2,2
search,weekly_sales_2016_21,ooyala,29/5/16,mobile,korea,176,4,1.07,16,2
search,weekly_sales_2016_21,ooyala,29/5/16,mobile,thailand,144,2,0.55,8,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,cambodia,167,3,0.7,5,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,indonesia,23,1,0.18,2,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,korea,67,3,0.87,13,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,malaysia,88,3,1.19,5,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,singapore,184,6,2.03,17,2
search,weekly_sales_2016_21,youtube,29/5/16,desktop,thailand,290,8,1.43,9,2
search,weekly_sales_2016_21,youtube,29/5/16,mobile,cambodia,233,13,2.48,21,2
search,weekly_sales_2016_21,youtube,29/5/16,mobile,indonesia,83,4,1.12,5,2
search,weekly_sales_2016_21,youtube,29/5/16,mobile,korea,168,4,0.67,11,2
search,weekly_sales_2016_21,youtube,29/5/16,mobile,malaysia,347,5,1.75,25,2
search,weekly_sales_2016_21,youtube,29/5/16,mobile,thailand,185,5,0.59,10,2
social,weekly_sales_2016_21,facebook,29/5/16,desktop,cambodia,147,2,0.67,7,2
social,weekly_sales_2016_21,facebook,29/5/16,desktop,malaysia,586,15,2.36,26,2
social,weekly_sales_2016_21,facebook,29/5/16,desktop,singapore,11,3,0.75,3,2
social,weekly_sales_2016_21,facebook,29/5/16,desktop,thailand,392,10,1.88,15,2
social,weekly_sales_2016_21,facebook,29/5/16,mobile,cambodia,46,5,1.15,5,2
social,weekly_sales_2016_21,facebook,29/5/16,mobile,indonesia,297,9,1.24,10,2
social,weekly_sales_2016_21,facebook,29/5/16,mobile,korea,153,4,1.46,15,2
social,weekly_sales_2016_21,facebook,29/5/16,mobile,singapore,43,3,0.17,6,2
social,weekly_sales_2016_21,facebook,29/5/16,mobile,thailand,289,7,2.14,10,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,cambodia,191,3,1.16,6,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,indonesia,73,3,1.52,26,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,korea,313,6,1.16,19,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,malaysia,158,4,1.35,8,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,singapore,49,3,1.13,6,2
social,weekly_sales_2016_21,ooyala,29/5/16,desktop,thailand,156,5,0.98,14,2
social,weekly_sales_2016_21,ooyala,29/5/16,mobile,indonesia,132,4,1.01,5,2
social,weekly_sales_2016_21,ooyala,29/5/16,mobile,korea,70,2,0.75,14,2
social,weekly_sales_2016_21,ooyala,29/5/16,mobile,malaysia,200,4,1.06,5,2
social,weekly_sales_2016_21,ooyala,29/5/16,mobile,singapore,466,9,1.48,29,2
social,weekly_sales_2016_21,ooyala,29/5/16,mobile,thailand,201,5,1.47,5,2
social,weekly_sales_2016_21,youtube,29/5/16,desktop,indonesia,195,3,0.73,9,2
social,weekly_sales_2016_21,youtube,29/5/16,desktop,korea,197,3,0.95,17,2
social,weekly_sales_2016_21,youtube,29/5/16,desktop,malaysia,146,4,0.84,16,2
social,weekly_sales_2016_21,youtube,29/5/16,desktop,singapore,76,4,1.32,19,2
social,weekly_sales_2016_21,youtube,29/5/16,desktop,thailand,28,2,0.44,13,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,cambodia,171,5,0.87,14,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,indonesia,130,3,0.77,5,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,korea,20,2,0.19,2,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,malaysia,233,6,0.91,13,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,singapore,49,1,0.2,2,2
social,weekly_sales_2016_21,youtube,29/5/16,mobile,thailand,245,2,0.84,5,2
video,weekly_sales_2016_21,facebook,29/5/16,desktop,cambodia,93,2,0.45,2,2
video,weekly_sales_2016_21,facebook,29/5/16,desktop,indonesia,42,2,0.49,3,2
video,weekly_sales_2016_21,facebook,29/5/16,desktop,korea,134,4,1.41,27,2
video,weekly_sales_2016_21,facebook,29/5/16,desktop,singapore,126,3,0.26,3,2
video,weekly_sales_2016_21,facebook,29/5/16,desktop,thailand,475,7,1.29,10,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,cambodia,30,1,0.43,3,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,indonesia,319,6,1.75,18,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,korea,98,4,1.09,5,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,malaysia,83,3,0.46,3,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,singapore,82,3,0.57,5,2
video,weekly_sales_2016_21,facebook,29/5/16,mobile,thailand,157,7,1.55,7,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,cambodia,304,5,0.9,8,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,indonesia,186,8,1.39,20,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,korea,194,5,1.64,8,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,malaysia,385,9,2.12,36,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,singapore,275,5,0.89,5,2
video,weekly_sales_2016_21,ooyala,29/5/16,desktop,thailand,13,3,0.39,14,2
video,weekly_sales_2016_21,ooyala,29/5/16,mobile,indonesia,57,2,0.24,2,2
video,weekly_sales_2016_21,ooyala,29/5/16,mobile,korea,216,7,1.71,18,2
video,weekly_sales_2016_21,ooyala,29/5/16,mobile,malaysia,252,6,1.45,37,2
video,weekly_sales_2016_21,ooyala,29/5/16,mobile,singapore,591,9,3.3,27,2
video,weekly_sales_2016_21,ooyala,29/5/16,mobile,thailand,45,2,0.44,2,2
video,weekly_sales_2016_21,youtube,29/5/16,desktop,cambodia,46,1,0.36,2,2
video,weekly_sales_2016_21,youtube,29/5/16,desktop,indonesia,988,14,4.61,55,2
video,weekly_sales_2016_21,youtube,29/5/16,desktop,malaysia,104,5,1.4,8,2
video,weekly_sales_2016_21,youtube,29/5/16,desktop,singapore,228,3,0.98,16,2
video,weekly_sales_2016_21,youtube,29/5/16,desktop,thailand,127,3,1.17,17,2
video,weekly_sales_2016_21,youtube,29/5/16,mobile,cambodia,322,9,1.96,25,2
video,weekly_sales_2016_21,youtube,29/5/16,mobile,korea,443,7,1.97,38,2
video,weekly_sales_2016_21,youtube,29/5/16,mobile,malaysia,70,3,0.64,3,2
video,weekly_sales_2016_21,youtube,29/5/16,mobile,singapore,370,8,1.1,16,2
video,weekly_sales_2016_21,youtube,29/5/16,mobile,thailand,103,1,0.62,7,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,desktop,cambodia,74,2,0.15,2,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,desktop,indonesia,178,4,0.96,14,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,desktop,korea,10,3,0.17,3,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,desktop,malaysia,44,3,1.18,10,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,desktop,singapore,255,4,0.9,7,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,mobile,cambodia,108,5,1.46,25,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,mobile,indonesia,35,2,0.29,10,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,mobile,malaysia,323,5,1.31,15,2
display,weekly_sales_2016_22,DoubleClick,30/5/16,mobile,singapore,76,4,0.86,7,2
display,weekly_sales_2016_22,GDN,30/5/16,desktop,korea,49,3,0.56,2,2
display,weekly_sales_2016_22,GDN,30/5/16,desktop,singapore,51,1,0.3,3,2
display,weekly_sales_2016_22,GDN,30/5/16,desktop,thailand,63,5,0.52,5,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,cambodia,186,6,1.03,6,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,indonesia,196,3,1.19,13,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,korea,76,3,0.71,3,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,malaysia,60,1,0.26,9,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,singapore,98,5,0.65,16,2
display,weekly_sales_2016_22,GDN,30/5/16,mobile,thailand,32,1,0.69,2,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,cambodia,245,7,2.33,16,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,indonesia,124,3,0.23,2,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,korea,182,9,1.43,20,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,malaysia,47,2,0.24,7,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,singapore,105,1,0.48,8,2
display,weekly_sales_2016_22,komli,30/5/16,desktop,thailand,210,4,1.1,4,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,cambodia,82,3,1.38,8,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,indonesia,71,3,0.2,12,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,korea,25,1,0.52,4,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,malaysia,144,1,0.63,2,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,singapore,139,1,0.27,2,2
display,weekly_sales_2016_22,komli,30/5/16,mobile,thailand,189,5,0.7,23,2
display,weekly_sales_2016_22,Line,30/5/16,desktop,cambodia,35,4,0.38,17,2
display,weekly_sales_2016_22,Line,30/5/16,desktop,korea,156,3,1.27,16,2
display,weekly_sales_2016_22,Line,30/5/16,desktop,malaysia,40,3,0.76,4,2
display,weekly_sales_2016_22,Line,30/5/16,desktop,singapore,109,2,0.27,15,2
display,weekly_sales_2016_22,Line,30/5/16,desktop,thailand,373,10,2.01,23,2
display,weekly_sales_2016_22,Line,30/5/16,mobile,cambodia,92,4,0.8,8,2
display,weekly_sales_2016_22,Line,30/5/16,mobile,thailand,203,4,1.26,9,2
display,weekly_sales_2016_22,yahoo,30/5/16,desktop,cambodia,169,3,1.19,6,2
display,weekly_sales_2016_22,yahoo,30/5/16,desktop,indonesia,211,3,0.55,5,2
display,weekly_sales_2016_22,yahoo,30/5/16,desktop,thailand,20,1,0.47,3,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,cambodia,132,2,0.32,15,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,indonesia,193,5,0.92,9,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,korea,157,6,0.97,6,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,malaysia,664,11,3.52,55,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,singapore,253,7,2.04,29,2
display,weekly_sales_2016_22,yahoo,30/5/16,mobile,thailand,53,3,0.16,2,2
search,weekly_sales_2016_22,facebook,30/5/16,desktop,cambodia,349,9,2.15,20,2
search,weekly_sales_2016_22,facebook,30/5/16,desktop,korea,248,5,1.51,12,2
search,weekly_sales_2016_22,facebook,30/5/16,desktop,malaysia,228,8,1.22,30,2
search,weekly_sales_2016_22,facebook,30/5/16,desktop,singapore,344,7,1.67,22,2
search,weekly_sales_2016_22,facebook,30/5/16,desktop,thailand,554,13,1.95,23,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,cambodia,273,5,1.78,17,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,indonesia,153,3,1.32,14,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,korea,212,6,1.13,9,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,malaysia,102,6,0.54,14,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,singapore,95,4,1.17,7,2
search,weekly_sales_2016_22,facebook,30/5/16,mobile,thailand,139,5,1.43,18,2
search,weekly_sales_2016_22,ooyala,30/5/16,desktop,cambodia,272,6,1.58,24,2
search,weekly_sales_2016_22,ooyala,30/5/16,desktop,indonesia,80,1,0.27,2,2
search,weekly_sales_2016_22,ooyala,30/5/16,desktop,malaysia,209,5,1.16,13,2
search,weekly_sales_2016_22,ooyala,30/5/16,desktop,singapore,265,12,2.69,22,2
search,weekly_sales_2016_22,ooyala,30/5/16,desktop,thailand,42,2,1.06,5,2
search,weekly_sales_2016_22,ooyala,30/5/16,mobile,cambodia,178,5,1.36,15,2
search,weekly_sales_2016_22,ooyala,30/5/16,mobile,indonesia,280,7,1.14,8,2
search,weekly_sales_2016_22,ooyala,30/5/16,mobile,korea,34,2,0.16,10,2
search,weekly_sales_2016_22,ooyala,30/5/16,mobile,malaysia,402,6,0.94,19,2
search,weekly_sales_2016_22,ooyala,30/5/16,mobile,singapore,354,13,3.15,14,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,cambodia,189,5,0.76,5,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,indonesia,78,6,0.89,5,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,korea,131,5,0.71,5,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,malaysia,230,3,0.6,15,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,singapore,311,8,1.56,29,2
search,weekly_sales_2016_22,youtube,30/5/16,desktop,thailand,63,1,0.73,3,2
search,weekly_sales_2016_22,youtube,30/5/16,mobile,cambodia,359,6,1.68,41,2
search,weekly_sales_2016_22,youtube,30/5/16,mobile,indonesia,110,2,0.52,10,2
search,weekly_sales_2016_22,youtube,30/5/16,mobile,malaysia,64,1,0.47,10,2
search,weekly_sales_2016_22,youtube,30/5/16,mobile,singapore,245,4,1.11,14,2
search,weekly_sales_2016_22,youtube,30/5/16,mobile,thailand,183,8,1.76,8,2
social,weekly_sales_2016_22,facebook,30/5/16,desktop,indonesia,125,2,0.56,2,2
social,weekly_sales_2016_22,facebook,30/5/16,desktop,korea,106,3,0.31,2,2
social,weekly_sales_2016_22,facebook,30/5/16,desktop,malaysia,87,4,1.17,4,2
social,weekly_sales_2016_22,facebook,30/5/16,desktop,singapore,210,5,2.54,25,2
social,weekly_sales_2016_22,facebook,30/5/16,desktop,thailand,347,3,1.19,19,2
social,weekly_sales_2016_22,facebook,30/5/16,mobile,indonesia,154,9,0.87,11,2
social,weekly_sales_2016_22,facebook,30/5/16,mobile,korea,150,3,0.39,3,2
social,weekly_sales_2016_22,facebook,30/5/16,mobile,malaysia,146,3,0.47,2,2
social,weekly_sales_2016_22,facebook,30/5/16,mobile,singapore,217,3,0.84,6,2
social,weekly_sales_2016_22,facebook,30/5/16,mobile,thailand,386,11,3.01,18,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,cambodia,83,4,1.12,13,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,indonesia,125,6,1.63,21,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,korea,138,2,0.37,6,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,malaysia,95,1,0.58,6,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,singapore,370,11,2.39,31,2
social,weekly_sales_2016_22,ooyala,30/5/16,desktop,thailand,275,10,2.23,25,2
social,weekly_sales_2016_22,ooyala,30/5/16,mobile,indonesia,31,2,0.35,2,2
social,weekly_sales_2016_22,ooyala,30/5/16,mobile,malaysia,141,3,0.27,11,2
social,weekly_sales_2016_22,ooyala,30/5/16,mobile,singapore,243,3,0.9,6,2
